game.id,details.name,details.yearpublished,game.type,attributes.boardgamecategory,price.prices,details.maxplayers,details.minplayers,details.maxplaytime,details.playingtime,details.minplaytime,details.minage
5035,Panzer Armee Afrika,1973,boardgame,"Wargame,World War II","15, 32",2,2,180,180,180,12
5036,Operation Condor: The Liberation of Spain 1942/1943,1978,boardgame,"Wargame,World War II","38, 130",2,2,120,120,120,12
5037,The Wine Game,1972,boardgame,"Educational,Party Game,Trivia",,6,2,60,60,60,0
5038,"Druid: Boudicca's Rebellion, 61 A.D.",1984,boardgame,"Ancient,Wargame","30, 38",2,2,180,180,180,12
5039,"Battle for North Africa: War in the Desert, 1940-42",1996,boardgame,"Wargame,World War II",10,4,2,180,180,180,12
5040,Operation Crusader,1991,boardgame,"Wargame,World War II",5040,4,2,240,240,240,0
5041,IDF (Israeli Defense Force),1993,boardgame,"Modern Warfare,Wargame",,4,2,90,90,90,12
5042,Flashpoint: Golan,1991,boardgame,"Modern Warfare,Wargame","35, 40",2,2,360,360,360,12
5043,The Forever War,1983,boardgame,"Novel-based,Science Fiction,Wargame",5043,4,2,60,60,60,12
5044,Tunisia 43,2000,boardgame,"Wargame,World War II",,4,2,120,120,120,12
5045,Rommel's War,1985,boardgame,"Wargame,World War II",,2,2,180,180,180,12
5047,Spongebob Squarepants Splash-n-Roll Game,2002,boardgame,"Action / Dexterity,Children's Game,Dice",,4,2,10,10,10,5
5048,Candy Land,1949,boardgame,"Children's Game,Racing","10.99, 6.97, 30",4,2,30,30,30,3
5049,Body Boggle,1984,boardgame,"Action / Dexterity,Word Game",13,10,4,15,15,15,10
5050,The Worst-Case Scenario Survival Game,2002,boardgame,Trivia,"25.99, 69.98, 5, 8",10,2,0,0,0,8
5051,La Grande Armee,1987,boardgame,"Napoleonic,Wargame","37, 40",4,2,240,240,240,12
5052,"Austerlitz: The Battle of Three Emperors, 2 December 1805",1972,boardgame,"Napoleonic,Wargame",,2,2,180,180,180,12
5054,War in the Falklands,1982,boardgame,"Modern Warfare,Wargame,World War I",50,2,2,60,60,60,12
5055,The Great War 1914-1918,1976,boardgame,"Wargame,World War I",5055,7,2,120,120,120,12
5056,D.A.K.,1982,boardgame,"Wargame,World War II",60,2,2,120,120,120,12
5057,Never Call Retreat,1983,boardgame,"American Civil War,Wargame",7,2,2,180,180,180,12
5058,Operation Crusader,1978,boardgame,"Wargame,World War II","125, 125, 150",2,2,300,300,300,0
5059,Gazala: The Clash of Armor,1983,boardgame,"Wargame,World War II","35, 35, 12",2,2,180,180,180,12
5060,Caesar in Alexandria,2001,boardgame,"Ancient,Nautical,Wargame",5060,2,2,300,300,300,14
5061,JUMP: Genesis Savage Manakins vs. Micro Titans,2001,boardgameexpansion,Science Fiction,,2,1,60,60,60,10
5062,JUMP: Genesis Die-Cast Messiahs vs. Cannibal Korp,2001,boardgameexpansion,Science Fiction,,2,1,60,60,60,10
5063,La Regia Marina,1983,boardgame,"Nautical,Wargame,World War II",,2,2,120,120,120,0
5064,Grand Empire,2002,boardgame,,,2,2,20,20,20,12
5065,Fubi,2001,boardgame,"Action / Dexterity,Sports",,2,2,20,20,20,6
5066,5 in a Row Challenge,2002,boardgame,Abstract Strategy,,2,2,10,10,10,19
5067,Lifetime,1996,boardgame,"Card Game,Trivia",,6,3,45,45,45,12
5068,Flinke Finger,1999,boardgame,Card Game,12,5,3,30,30,30,10
5069,Europa Universalis Extension No 1,1996,boardgameexpansion,"Economic,Expansion for Base-game,Renaissance,Wargame",,8,1,360,360,360,12
5070,Victory Circle,1979,boardgame,"Abstract Strategy,Children's Game","18, 15",4,2,20,20,20,8
5071,Sjoelen,1870,boardgame,Action / Dexterity,,4,1,30,30,30,6
5072,Carrom,0,boardgame,Action / Dexterity,35,4,2,60,60,60,6
5073,Supremacy,1940,boardgame,"Negotiation,Wargame",,6,2,120,120,120,0
5076,Planet of the Apes,2001,boardgame,"Exploration,Fantasy,Maze,Movies / TV / Radio theme,Science Fiction",,6,2,45,45,45,8
5077,Chaos,1970,boardgame,"Abstract Strategy,Memory",,4,2,20,20,20,8
5078,End of the Line,1984,boardgame,"Abstract Strategy,Card Game",16,4,2,10,10,10,8
5079,Push,1979,boardgame,Abstract Strategy,,2,2,20,20,20,12
5080,Rrib-Bit,1973,boardgame,Abstract Strategy,,2,2,20,20,20,8
5081,Tac-Tic-Turn,1987,boardgame,Abstract Strategy,,2,2,10,10,10,5
5082,Rush Hour,1981,boardgame,"Maze,Transportation","15, 15",6,2,60,60,60,8
5083,Entertainment Tonight: The Trivia Game,1984,boardgame,"Movies / TV / Radio theme,Trivia",5,6,2,60,60,60,14
5084,Berzerk,1983,boardgame,"Abstract Strategy,Children's Game,Fighting,Science Fiction,Video Game Theme",21,2,2,30,30,30,7
5085,Lucan,1978,boardgame,Movies / TV / Radio theme,,4,2,45,45,45,7
5086,Electronic Mall Madness,1989,boardgame,"Children's Game,Economic,Electronic","39.99, 159.99, 10, 10",4,2,60,60,60,9
5087,JED,1996,boardgame,"Card Game,Economic,Humor",,5,3,45,45,45,10
5088,Hatfields & McCoys,0,boardgame,"Fighting,Humor,Wargame",15,2,2,45,45,45,10
5089,Harry Potter Halls of Hogwarts,2002,boardgame,"Children's Game,Fantasy,Maze,Movies / TV / Radio theme,Novel-based",45,4,2,45,45,45,8
5090,It's Only Money The Game,1987,boardgame,Economic,25,4,2,60,60,60,12
5091,The Mother Goose Game,1971,boardgame,Children's Game,"22, 14, 1",4,2,20,20,20,4
5092,Jack and the Beanstalk Memory Game,1976,boardgame,"Children's Game,Memory",,4,2,20,20,20,6
5093,Sweet Pickles,1977,boardgame,"Children's Game,Educational",,5,2,30,30,30,3
5094,The Ugly Duckling Game,1977,boardgame,Children's Game,,4,2,20,20,20,4
5095,The Goldilocks and the Three Bears Game,1973,boardgame,"Children's Game,Novel-based","1, 23",4,2,20,20,20,3
5096,Sly,1975,boardgame,"Abstract Strategy,Game System",12,4,1,20,20,20,10
5097,Condomoneyum,1985,boardgame,Economic,"6, 12",6,2,60,60,60,0
5098,Feeding Frenzy,1992,boardgame,Animals,,4,2,60,60,60,9
5099,Sherlock Holmes Game,1982,boardgame,"Deduction,Murder/Mystery,Novel-based",20,4,2,60,60,60,6
5100,Iron Horse,1983,boardgame,"Card Game,Trains","12, 24",8,2,90,90,90,0
5101,Expedition,1980,boardgame,Exploration,,6,2,60,60,60,9
5102,Incredible Hulk Smash-Up Action Game,1979,boardgame,"Action / Dexterity,Children's Game,Movies / TV / Radio theme",,4,2,30,30,30,7
5103,"Doctor, Doctor!",1978,boardgame,"Deduction,Medical",15,4,2,30,30,30,8
5104,Yogi Bear Game,1971,boardgame,"Children's Game,Movies / TV / Radio theme",20,4,2,30,30,30,6
5105,Null Bock!,2002,boardgame,"Animals,Card Game",,6,3,20,20,20,10
5106,Duckling Dancin',2000,boardgameexpansion,"Children's Game,Expansion for Base-game,Memory","19.99, 25.73, 20",6,2,20,20,20,4
5107,Pyramid: Home Game,1974,boardgame,"Movies / TV / Radio theme,Party Game,Trivia,Word Game","199.99, 99.95, 21, 8",4,3,30,30,30,10
5108,The Disneyland Game,1990,boardgame,"Children's Game,Movies / TV / Radio theme",,4,2,30,30,30,5
5109,Thunder,1982,boardgame,Card Game,,6,2,45,45,45,0
5110,CrossWord: The New York Times Sunday Puzzle Game,1997,boardgame,"Bluffing,Word Game",,6,2,45,45,45,12
5111,Back to the Farm,1977,boardgame,"Children's Game,Educational,Farming",,4,2,45,45,45,8
5112,Mansions & Money,1992,boardgame,Economic,,4,2,60,60,60,10
5113,Fat Chance,1978,boardgame,"Children's Game,Educational",,4,2,45,45,45,6
5114,Intuition,1990,boardgame,"Deduction,Educational,Memory,Party Game,Word Game",,8,2,120,120,120,12
5115,People Weekly,2002,boardgame,,,24,4,60,60,60,12
5116,Kreskin's ESP,1967,boardgame,Party Game,50,10,2,10,10,10,10
5117,GIPF Project Set 2,2001,boardgameexpansion,"Abstract Strategy,Expansion for Base-game",,2,2,120,120,120,9
5118,Deduction,1976,boardgame,Deduction,5,2,2,30,30,30,8
5119,Swedish Roulette,0,boardgame,Action / Dexterity,,8,1,10,10,10,5
5120,Doubles Wild,2001,boardgame,"Abstract Strategy,Dice","49.95, 8, 13, 13",4,2,30,30,30,8
5121,Knock Out,1978,boardgame,Abstract Strategy,,2,2,20,20,20,7
5122,Charades,1550,boardgame,"Deduction,Party Game",,20,2,30,30,30,8
5123,Keyword,1953,boardgame,Word Game,"20, 30",4,2,45,45,45,10
5124,Magnetic Takeoff,1959,boardgame,Action / Dexterity,,2,1,20,20,20,0
5125,Cube-It,1985,boardgame,Abstract Strategy,,2,2,20,20,20,0
5126,Rolomatic Bridge,1969,boardgame,"Card Game,Deduction,Educational",,1,1,10,10,10,10
5127,Go Gin,1968,boardgame,"Card Game,Word Game","7, 18",4,2,20,20,20,8
5128,The Beatles Flip Your Wig Game,1964,boardgame,Music,5128,4,2,20,20,20,7
5129,The Simpsons: LOSER Takes All!,2001,boardgame,"Movies / TV / Radio theme,Party Game","15, 6, 9",6,2,30,30,30,8
5130,Afrikan tähti,1951,boardgame,"Children's Game,Exploration",,6,2,45,45,45,4
5131,Love it or Hate it,1995,boardgame,Party Game,6,6,3,60,60,60,0
5132,Phenomenon: the Extra Sensory Party,1988,boardgame,"Educational,Party Game",,12,2,120,120,120,12
5133,Frazzle,2000,boardgame,"Party Game,Real-time,Trivia",15,6,3,45,45,45,8
5134,Peg Poker,1993,boardgame,"Card Game,Dice,Puzzle","50, 19, 19",4,1,60,60,60,8
5135,Malarky,1996,boardgame,"Bluffing,Party Game,Trivia","10, 14",6,3,45,45,45,10
5136,Piraten-Abenteuer,1991,boardgame,"Children's Game,Nautical,Pirates",,4,2,20,20,20,4
5137,Ellery Queen's Mystery Magazine Game,1986,boardgame,"Deduction,Movies / TV / Radio theme,Murder/Mystery","24.00, 18, 30",6,1,120,120,120,12
5138,The Decathlon Games,1983,boardgame,"Card Game,Sports",,6,2,45,45,45,8
5139,The Champions of Soccer,1984,boardgame,Sports,,6,2,45,45,45,8
5140,International Soccer The Game,1992,boardgame,Sports,,2,2,30,30,30,8
5141,Red Capture Green Capture,1999,boardgame,Card Game,,4,2,45,45,45,0
5142,Fighting Sail: Sea Combat in the Age of Canvas and Shot 1775-1815,1981,boardgame,"Age of Reason,American Revolutionary War,Napoleonic,Nautical,Wargame","2, 20",2,2,240,240,240,12
5143,GolfProfi,2002,boardgame,Sports,60,4,1,120,120,120,10
5144,En Garde!,1986,boardgame,Abstract Strategy,,3,3,45,45,45,8
5145,Det store norske spillet,2001,boardgame,Trivia,,6,2,90,90,90,14
5146,CrossCribb,1996,boardgame,Card Game,,6,1,45,45,45,8
5147,Ad-Lib,1970,boardgame,Word Game,,4,2,45,45,45,0
5148,Triani,1957,boardgame,Card Game,,4,2,60,60,60,0
5149,Bedlam,1995,boardgame,"Negotiation,Real-time",10,6,3,45,45,45,8
5150,Voyage of the Dawn Treader,1983,boardgame,"Children's Game,Novel-based",,4,2,60,60,60,5
5151,The Incredible Crash Dummies Crash Test Game,1992,boardgame,"Children's Game,Educational",10,4,2,30,30,30,6
5153,Fascination Checkers,1962,boardgame,Abstract Strategy,,2,2,20,20,20,7
5154,Franchise,1990,boardgame,"Economic,Negotiation",40,8,2,90,90,90,0
5155,Dorada,1988,boardgame,"Abstract Strategy,Children's Game",,4,2,30,30,30,12
5156,Crime Solvers,1986,boardgame,"Card Game,Murder/Mystery,Party Game","10, 10, 10",12,1,120,120,120,12
5157,King's Court,1986,boardgame,Abstract Strategy,,2,2,20,20,20,7
5158,Punto y Raya,1988,boardgame,Abstract Strategy,,2,2,20,20,20,0
5159,3 Up,1972,boardgame,"Abstract Strategy,Children's Game",10,4,2,20,20,20,5
5160,Dino-Checkers,1989,boardgame,"Abstract Strategy,Children's Game",,2,2,30,30,30,6
5162,Chinese Chess,1981,boardgame,Abstract Strategy,"5, 12",2,2,20,20,20,8
5163,Obsession,1988,boardgame,Abstract Strategy,10,2,2,20,20,20,0
5164,San Francisco Scene,1977,boardgame,"City Building,Economic,Negotiation",25,6,2,120,120,120,0
5165,Code Breaker,1998,boardgame,"Card Game,Deduction",,4,2,20,20,20,10
5166,Express Monopoly Card Game,1993,boardgame,"Card Game,Children's Game,Economic",,4,2,20,20,20,8
5167,Rubik's Illusion,1989,boardgame,Abstract Strategy,,2,2,30,30,30,0
5168,Queen's Guard,1843,boardgame,Abstract Strategy,,2,2,30,30,30,9
5169,Quest for the Dragon,1987,boardgame,"Adventure,Exploration,Fantasy",75,4,2,60,60,60,10
5170,Tri-Umph,1989,boardgame,Abstract Strategy,,2,2,20,20,20,0
5171,War Without Mercy,1998,boardgame,"Wargame,World War II","35, 40",6,2,360,360,360,12
5172,Blitzkrieg General,1999,boardgame,"Wargame,World War II",15,5,2,240,240,240,10
5173,Avalanche: The Invasion of Italy,1994,boardgame,"Wargame,World War II","15, 18",2,2,240,240,240,12
5174,Lingua,1969,boardgame,Word Game,,4,2,60,60,60,10
5175,Sea Hawks,1981,boardgame,"Adventure,Exploration,Nautical,Pirates",,4,2,60,60,60,8
5177,Drakborgen Legenden,2002,boardgame,"Exploration,Fantasy,Maze",,4,2,90,90,90,0
5178,Marrakesh,2002,boardgame,"Children's Game,Racing",,4,2,20,20,20,6
5179,Murder to Go,1985,boardgame,"Deduction,Murder/Mystery,Party Game",20,12,6,180,180,180,18
5180,Murder à la carte: What the Butler Saw,1999,boardgame,"Deduction,Murder/Mystery,Party Game",,8,6,180,180,180,18
5181,Operation Cannibal,1996,boardgame,"Wargame,World War II","21, 10",2,2,180,180,180,12
5182,The African Campaign,1973,boardgame,"Wargame,World War II",25,2,2,120,120,120,12
5183,Austerlitz,1993,boardgame,"Napoleonic,Wargame",,4,1,360,360,360,12
5184,The Rubber-Chicken Caper,0,boardgame,"Deduction,Murder/Mystery,Party Game",,8,8,180,180,180,0
5185,Field Marshal,1976,boardgame,Wargame,,2,2,120,120,120,12
5186,King Arthur and the Knights of the Round Table,1986,boardgame,"Economic,Fighting,Medieval,Negotiation,Wargame",,6,1,240,240,240,12
5187,Alfred Hitchcock: The Unexplained,1989,boardgame,"Deduction,Movies / TV / Radio theme,Murder/Mystery,Party Game",30,8,8,180,180,180,12
5188,Murder Mystery Evening: Death in the Ring,2007,boardgame,"Deduction,Murder/Mystery,Party Game",,6,6,120,120,120,16
5189,Partyzone: The Inheritance,1985,boardgame,"Deduction,Murder/Mystery,Party Game",,10,10,180,180,180,16
5190,Murder Mystery Party: Party to a Murder,1998,boardgame,"Deduction,Murder/Mystery,Party Game",,8,8,180,180,180,16
5191,Crime Solver Party: The Black Hole Mystery,1985,boardgame,"Deduction,Murder/Mystery,Party Game",,8,4,180,180,180,0
5192,Guilty Party: Murder on the Casting Couch,1988,boardgame,"Deduction,Murder/Mystery,Party Game",,8,8,180,180,180,12
5193,The Fury of the Norsemen,1981,boardgame,"Medieval,Wargame",30,2,2,60,60,60,12
5194,Fire When Ready,1982,boardgame,"Nautical,Post-Napoleonic,Wargame","15, 5, 10",4,1,120,120,120,12
5195,The Farming Game,1979,boardgame,"Economic,Farming","34.99, 39.95, 20, 50",6,2,120,120,120,10
5196,Noah's Ark,1999,boardgame,"Animals,Children's Game,Memory",,4,2,10,10,10,5
5197,Helltank Destroyer,1982,boardgame,"Science Fiction,Wargame",,2,2,60,60,60,12
5198,Stalin's Tanks,1981,boardgame,"Wargame,World War II","15, 15",2,2,60,60,60,12
5199,The Lords of Underearth,1981,boardgame,"Fantasy,Wargame",,3,1,60,60,60,12
5200,Helltank,1981,boardgame,"Science Fiction,Wargame","60, 20",2,2,60,60,60,12
5201,Trailblazer,1981,boardgame,"Economic,Science Fiction,Space Exploration",15,4,2,240,240,240,16
5202,GIPF Project Set 1,2001,boardgameexpansion,"Abstract Strategy,Expansion for Base-game",,2,2,120,120,120,9
5203,Annihilator & One World,1980,boardgame,"Fantasy,Science Fiction,Wargame",4,2,2,60,60,60,10
5204,Dimension Demons,1981,boardgame,"Science Fiction,Wargame",5,2,2,60,60,60,12
5205,G.E.V.,1978,boardgame,"Fighting,Science Fiction,Wargame",5205,2,2,75,75,75,12
5206,Ogre,1977,boardgame,"Fighting,Science Fiction,Wargame","199.95, 50, 55, 150",3,1,45,45,45,10
5207,Sammy The White House Mouse,1977,boardgame,"Animals,Children's Game,Educational",,4,2,20,20,20,4
5208,Six Cubes,1989,boardgame,"Dice,Party Game","8, 13",6,2,30,30,30,0
5209,Rondo,1997,boardgame,"Card Game,Party Game,Word Game",20,6,2,45,45,45,12
5210,Scarab,2002,boardgame,"Ancient,Number",,4,2,20,20,20,10
5211,Antiques Roadshow: The Game,2000,boardgame,"Card Game,Movies / TV / Radio theme","10, 5, 5",4,2,60,60,60,10
5213,Mutual Mania,1997,boardgame,Economic,7,6,2,90,90,90,11
5215,Australian Menagerie,1999,boardgame,"Animals,Card Game,Educational,Environmental",,3,2,10,10,10,6
5216,Space Master: Star Strike,1988,boardgame,"Fighting,Science Fiction",40,2,2,120,120,120,12
5217,Eleusis,1956,boardgame,"Card Game,Deduction,Educational",,8,4,20,20,20,10
5218,Das Revolutionsspiel von 1791,1989,boardgame,"Educational,Political",,6,2,90,90,90,0
5219,Sozoikum,1993,boardgame,Prehistoric,5219,5,2,30,30,30,8
5220,Star Trek Game,1979,boardgame,"Exploration,Movies / TV / Radio theme,Science Fiction",50,4,2,60,60,60,8
5221,Quantum,1975,boardgame,Abstract Strategy,,2,2,20,20,20,8
5222,Old Town,2000,boardgame,"American West,Deduction",,4,1,45,45,45,10
5223,Champs de Bataille II: La bataille de Kadesh,1997,boardgame,"Ancient,Wargame",,2,2,180,180,180,12
5224,Vitoria 1813,1997,boardgame,"Napoleonic,Wargame","15, 12",2,2,180,180,180,12
5225,Nibar's Keep,1987,boardgame,"Fantasy,Fighting,Medieval",12,2,2,45,45,45,12
5226,Rocroi 1643,1996,boardgame,"Pike and Shot,Wargame",15,2,2,180,180,180,12
5227,Die Siedler von Catan: Das Turnier-Set zum Kartenspiel,1997,boardgameexpansion,"Card Game,Expansion for Base-game",,2,2,60,60,60,0
5228,Glory,1995,boardgame,"American Civil War,Wargame",,2,1,180,180,180,12
5229,Dragon Kings,1991,boardgame,"Fantasy,Wargame",12,4,2,60,60,60,12
5230,Dino Wars,1991,boardgame,"Miniatures,Wargame",15,2,2,45,45,45,12
5231,Orcwars,1988,boardgame,"Fantasy,Wargame",5,4,2,120,120,120,12
5232,Gnip Gnop,1971,boardgame,"Action / Dexterity,Children's Game,Sports",,2,2,10,10,10,5
5233,The Great Battles of Alexander,1991,boardgame,"Ancient,Fighting,Wargame",,2,2,240,240,240,12
5234,Sniggle!,1978,boardgame,"Abstract Strategy,Children's Game,Racing","10, 35",4,2,20,20,20,8
5235,Samurai Blades,1984,boardgame,"Medieval,Wargame",,2,2,240,240,240,14
5236,Yin Yang,1997,boardgame,"Abstract Strategy,Deduction",,2,2,20,20,20,12
5238,Championship Rodeo Circuit,1976,boardgame,American West,,6,2,60,60,60,8
5239,Omaha Beachhead,1987,boardgame,"Wargame,World War II","20, 95, 30",2,2,300,300,300,12
5240,BASH!,1965,boardgame,"Abstract Strategy,Children's Game,Humor,Party Game",,4,2,30,30,30,5
5241,Sinai,1973,boardgame,"Modern Warfare,Wargame","26, 35",3,2,120,120,120,12
5242,The Game of Y,1960,boardgame,Abstract Strategy,,2,2,20,20,20,10
5243,Montage,1973,boardgame,Word Game,"28, 36",4,4,60,60,60,13
5244,Star Wars: Destroy Death Star Game,1977,boardgame,"Fighting,Movies / TV / Radio theme,Science Fiction",,4,2,30,30,30,7
5245,Derivation,2002,boardgame,"Bluffing,Humor,Party Game,Word Game",,10,4,60,60,60,0
5246,Metasquares,1996,boardgame,Abstract Strategy,,0,0,10,10,10,0
5247,Baseball 3010,2002,boardgame,"Card Game,Collectible Components,Sports",,2,2,45,45,45,8
5248,The Lord of the Rings Tarot Deck and Card Game,1997,boardgame,"Card Game,Fantasy,Novel-based",10,6,2,20,20,20,12
5249,Cross Bones,0,boardgame,"Nautical,Pirates,Transportation",4,4,2,45,45,45,0
5250,Reverse Curse,2000,boardgame,"Card Game,Children's Game,Fantasy,Humor",,6,2,20,20,20,5
5251,Camelot,1930,boardgame,Abstract Strategy,8,2,2,15,15,15,8
5252,Excursions,1985,boardgame,"Educational,Travel",,6,2,45,45,45,0
5253,Jack Straws,1888,boardgame,"Action / Dexterity,Children's Game",,5,2,10,10,10,6
5254,Solomon's Temple,2001,boardgame,"Ancient,Civilization,Fighting,Religious,Territory Building","10, 6",2,2,60,60,60,7
5255,Gorkamorka,1997,boardgame,"Fantasy,Humor,Miniatures,Wargame",,4,2,120,120,120,12
5257,Rommel & Tunisia,1978,boardgame,"Wargame,World War II",15,2,2,120,120,120,12
5258,Star Trek: The Next Generation – Interactive VCR Board Game – A Klingon Challenge,1993,boardgame,"Adventure,Movies / TV / Radio theme,Real-time,Science Fiction",13,6,3,60,60,60,8
5259,Booby-Trap,1965,boardgame,"Action / Dexterity,Children's Game","18.99, 18.48, 12, 12, 14",6,1,20,20,20,12
5260,Star Wars: Jedi Knights CCG,2001,boardgame,"Card Game,Collectible Components,Movies / TV / Radio theme,Science Fiction",15,4,2,20,20,20,12
5261,Jigsol,1985,boardgame,Word Game,,8,1,30,30,30,10
5263,Hex-Meister,1980,boardgame,Abstract Strategy,25,2,2,30,30,30,10
5264,Kanev,1981,boardgame,"Aviation / Flight,Wargame,World War II","5, 10, 20",2,2,120,120,120,12
5265,Commando,1979,boardgame,"Korean War,Modern Warfare,Wargame,World War I,World War II",,20,2,120,120,120,12
5266,Scorpion,1983,boardgame,Racing,,4,2,20,20,20,10
5267,Campaign,1966,boardgame,"Educational,Political",,8,2,60,60,60,0
5268,Shoot & Spell,1989,boardgame,"Action / Dexterity,Word Game",30,4,2,20,20,20,0
5269,Take A Letter,1985,boardgame,Word Game,10,4,2,60,60,60,10
5270,Maestria,1991,boardgame,"Action / Dexterity,Word Game",40,2,2,20,20,20,10
5271,Stack,1988,boardgame,Dice,,8,2,60,60,60,8
5272,Hilarium,2001,boardgame,"Humor,Party Game,Word Game",20,6,3,45,45,45,18
5273,Supervillains,1982,boardgame,"Adventure,Fighting",,12,2,90,90,90,0
5274,Triumphant Fox,1994,boardgame,"Wargame,World War II",25,2,2,180,180,180,0
